,CAGR,Volatility,Sharpe,Max Drawdown
CHEVIOT,0.09947690179434554,0.3183128110359353,0.31251303229236127,-0.3375651702891196
BALAJITELE,0.013188242477059742,0.48413674303767373,0.02724073862750277,-0.8376315789473682
OSWALGREEN,0.03869008796455642,0.5617878410978419,0.0688695716321459,-0.9341224909933091
ICEMAKE,0.4705010750567302,0.5282964460127935,0.8906004925979312,-0.7864476386036963
GFLLIMITED,0.1363857535830868,0.428996764067133,0.31791790756198807,-0.6816805450416351
PANACEABIO,-0.013339237911763169,0.5357551303347684,-0.02489801246220097,-0.755150825270347
STCINDIA,-0.049808879556935914,0.5489150915337468,-0.09074059053060979,-0.9454982881465717
TRU,-0.10619964810752436,0.5913689551110259,-0.1795827244390704,-0.46730653869226113
UGARSUGAR,0.13175034060238522,0.5281991155834856,0.2494330958067671,-0.8738351254480288
MAANALU,0.30963181931148687,0.6316673503887712,0.49018176912407824,-0.866696588868941
NRAIL,0.11173644425308504,0.510827191697873,0.2187362890407196,-0.7834089547127812
JAGSNPHARM,0.21042021652051157,0.5723622613338735,0.36763467952994217,-0.7277580071174388
GHCLTEXTIL,0.3648018763816865,0.4331687619412889,0.8421703235173067,-0.2370214997378084
ASIANTILES,0.06167903719095591,0.5315423243549904,0.11603786634639386,-0.9105550241708245
DAVANGERE,0.06498777699968983,0.7510840589196651,0.08652530462857397,-0.364051094890511
POCL,0.26073197761101863,1.2911639978107392,0.20193560078588646,-0.7267441860465116
KOTHARIPET,0.21206811277504434,0.5702276766342516,0.3719007713318455,-0.6941176470588241
CONSOFINVT,0.08683060807819376,0.499033620961702,0.1739975112515666,-0.8681022880215342
ACL,-0.10472510339716423,0.6031718478631415,-0.17362399085463642,-0.932608695652174
ZUARI,-0.04431086022366104,0.5131413574958376,-0.08635215146154045,-0.9285603834853875
GRMOVER,-0.3861848239739305,0.5359434563075871,-0.7205700889317183,-0.7503221649484535
BEDMUTHA,0.019974365800776273,0.619492790952682,0.03224309643710116,-0.974676724137931
SUKHJITS,0.06626260881956769,0.3577585110004445,0.18521602360840933,-0.2876874841115161
ESTER,0.08139087458260308,0.5373432119512123,0.15146906627340612,-0.8498985801217036
WSI,0.08531839529089535,0.6097258480153409,0.1399291100559488,-0.9912510936132983
TNPETRO,0.12034054204625244,0.48640545360032883,0.24740787989834964,-0.7368742368742364
FOODSIN,0.2371717789634462,0.509807926936381,0.46521791135868884,-0.5306785859406746
THEINVEST,-0.07601981292383653,0.5137790038945163,-0.14796208554182982,-0.7936507936507933
DHUNINV,0.26142986276428015,0.5486450942081382,0.47650086645102147,-0.7851689253674367
TBZ,0.012858651079937777,0.5030087471988788,0.02556347409770539,-0.9411252395053127
KECL,0.06736274543903331,0.5641497332558381,0.11940579152677674,-0.9265862611431571
EMAMIPAP,-0.012300862109269506,0.5387015345852129,-0.022834280802153037,-0.6862179487179487
ELECTHERM,0.0690779542333011,0.6156732666780439,0.11219904772871073,-0.9666708908883539
LOKESHMACH,0.16183468757126107,0.5517307876346469,0.29332183593573014,-0.876843018213356
SELAN,0.060365648646475645,0.4482783638223458,0.13466108007478753,-0.905466626396859
AVG,0.222810421325784,0.575350044795491,0.38726063088251306,-0.8469184890656065
DMCC,0.010629283700371417,0.48657418138729414,0.021845145317957018,-0.4865399406658607
NECLIFE,-0.0014069583644048533,0.5566723721413686,-0.0025274442110224797,-0.8765534382767193
BIRLACABLE,0.18143405893022746,0.5717757738484432,0.317316800096394,-0.8840153741804203
GOACARBON,0.14163501004112744,0.5418175858074622,0.2614071852799887,-0.9067696463239638
JGCHEM,2.0207596609398957,0.6199380492339122,3.2596154784127984,-0.22867276460705632
3IINFOLTD,-0.19170738620490668,0.5976997683103475,-0.32074194498493636,-0.987467362924282
WEALTH,0.5676070800900108,0.4433075906713033,1.2803910693937814,-0.5212765957446803
PARSVNATH,-0.10158105823729591,0.5247168430505523,-0.19359214323430698,-0.9844139650872817
ADVANIHOTR,0.06723372349240186,0.4913723515640123,0.13682846272974145,-0.6902857142857137
KRITI,0.32770142494300925,4.121675590947879,0.07950684562916957,-0.6287425149700594
ELIN,-0.07169023115000839,0.4437213617424892,-0.16156587744273024,-0.49028916702632697
DPWIRES,0.34394799087836025,0.5288919502092032,0.6503180673147164,-0.5635818908122507
MEGASOFT,0.09021036593985388,0.61424361269915,0.14686414978488016,-0.8929110105580695
OCCL,-0.1019668172280882,0.4416972910046796,-0.23085225855960234,-0.8609174799176784
MUNJALSHOW,0.07877941900162821,0.36569988073553733,0.21542095896552677,-0.8179133858267715
ZEEMEDIA,0.04207161715062058,0.5168003298058071,0.08140787597103392,-0.9395491803278688
MMP,0.09809975541300453,0.5194613635630461,0.18884899300330418,-0.7294595071457983
CHEMBOND,0.2890648387012609,0.5006861803341752,0.5773373623141127,-0.4736949846468782
JAYAGROGN,0.12905611157019536,0.4816285669919312,0.2679577591840757,-0.9020029951329094
JPOLYINVST,0.20678302220271605,0.5480244969189201,0.37732441408236805,-0.9630967741935484
MANAKSIA,-0.015020729116416165,0.49143758525849446,-0.030564876531605358,-0.8019040644452571
SREEL,0.0007474947155192702,0.4664901115760473,0.0016023806228042917,-0.6940022511657834
ONMOBILE,-0.07762010174612677,0.5600914520955887,-0.13858469265279846,-0.9454574408790507
SBC,1.3873274744424227,0.5325513252996893,2.605058721169672,-0.5211480362537767
SPMLINFRA,0.022499095076534914,0.5657289540750101,0.039770096464873096,-0.9828419123771447
BHAGERIA,0.2578367256073437,0.4811174395147869,0.5359122418579866,-0.678012220737062
VALIANTLAB,-0.23992790289007337,0.42190282587026223,-0.5686804832254257,-0.33837890624999967
MENONBE,0.2076573828568482,0.5071078946283731,0.40949349252199474,-0.7611386138613865
KILITCH,0.07569495333129117,0.5945363862502715,0.12731761265058586,-0.8675958188153308
PAVNAIND,0.7156924473089175,0.41934840789106637,1.7066773924531795,-0.27343412526997823
KHAICHEM,0.3775080482173858,0.566711072111418,0.6661384730156922,-0.624503311258278
FCSSOFT,-0.04192025210937478,1.564860847757578,-0.02678848548702964,-0.9936708860759493
MALLCOM,0.17894659529961054,0.4354764927184512,0.4109213661167814,-0.33705882352941063
NRL,0.4104434379576687,0.5858784538232388,0.7005607311196678,-0.5134305448963932
APEX,0.006727399014619273,0.5188362521232546,0.012966324128447976,-0.8389459084604716
KAMATHOTEL,0.08868565074198109,0.5532135440396364,0.16030997739930058,-0.9006707122325135
HTMEDIA,-0.1013236048591547,0.41927481748769413,-0.2416639412457167,-0.9506097560975609
RUBYMILLS,0.05023528448069281,0.5192602271282152,0.0967439481327515,-0.7898604421390639
ALBERTDAVD,0.20079289822499424,0.4309604336144761,0.4659195660746373,-0.6629309816890196
LGHL,1.1220898294651183,0.3559584999081666,3.1523051978098717,-0.34883720930232576
PRIMESECU,0.1346227514917746,0.5961031076519927,0.2258380299710967,-0.9565217391304347
RBZJEWEL,0.5982915812876031,0.6370244499598725,0.9391972024390755,-0.4697393926340728
PLASTIBLEN,0.1621366554732584,0.39858069639096483,0.40678501729100236,-0.6696118649416216
IRISDOREME,0.5857473429464064,0.4663663740793923,1.2559810816177994,-0.4439380127620782
PDMJEPAPER,0.28549905296917344,0.5312752724370976,0.5373844177981693,-0.6907993966817498
INDSWFTLAB,0.039413023620112675,0.5420584348672192,0.07270991665274457,-0.8981841763942932
MIRZAINT,0.07196509079079783,0.5642143635073908,0.12754920017178034,-0.9159244264507421
STEL,0.2749538911393905,0.5571284252590851,0.4935197679269854,-0.7729618163054698
SAKUMA,0.23670365180511488,0.6105995383802965,0.3876577640936407,-0.9209580838323354
SIMPLEXINF,-0.08447222876370308,0.5109112931357963,-0.16533638989508695,-0.9724318741558751
ARROWGREEN,0.040603204600695664,0.597217052314503,0.06798734973045184,-0.9589805012492596
VINYLINDIA,0.3263585353711138,0.5861743305068365,0.5567601963888924,-0.7010542168674697
OSWALAGRO,0.3010091467942173,0.6098809144262555,0.4935539704130456,-0.6268656716417909
HINDCOMPOS,0.10166995378024124,0.4295384848496834,0.23669579645656327,-0.8703913747180344
ARIHANTCAP,0.4123239606820541,0.543451824166642,0.7587129941358348,-0.6383947479881411
MBLINFRA,-0.018939698903040147,0.5466537646956778,-0.03464660837666394,-0.9920981098678804
DEEPENR,0.07102099705208786,0.5443245124312213,0.13047547084527414,-0.863920695504665
ORICONENT,-0.0321670098983019,0.5399520365694327,-0.05957382826569917,-0.8715980460572224
SHREYAS,0.16831576220058686,0.5763971406995808,0.2920135273334281,-0.9557253836922882
SKMEGGPROD,0.17992968484299632,0.5628396791485136,0.3196819476466214,-0.8936656757374801
ORIENTCER,0.5507669352270173,0.5409988082325514,1.0180557273802107,-0.40099715099715105
DIGISPICE,0.002796228512438992,0.5809465846785931,0.00481322824883461,-0.9801777170198223
ZODIAC,0.6770316514444232,0.5459552951721388,1.2400862441144678,-0.8054421768707489
JETAIRWAYS,-0.16273394821845288,0.611516759575161,-0.26611527103772104,-0.9849154602718532
RATNAVEER,0.42587147262827885,0.5126687738828908,0.8306951667892316,-0.26441351888667963
JINDALPHOT,0.1697250876946108,0.5830419701186298,0.29110269310471315,-0.9455889398398468
RADIOCITY,-0.16336073889119962,0.38614191489619515,-0.42305880969983584,-0.8612285150746696
HCL-INSYS,-0.14093962136343363,0.4279931191160687,-0.3293034749122025,-0.9797423958396324
RBL,0.17121675641874834,0.4421207462583461,0.3872624342280934,-0.7732051236051809
KHADIM,-0.09188128124125727,0.5070100761835462,-0.18122180516190511,-0.9196439169139465
AXITA,0.24893943782107675,0.5494756737324291,0.45304906062556555,-0.6862487692812602
ASMS,-0.12373329127198118,0.786822196641189,-0.15725699122391018,-0.9971056439942113
BIRLAMONEY,0.07500579507558003,0.5530653058417029,0.1356183334650321,-0.8892072588347658
VLEGOV,1.623646722482361,0.6290676296446376,2.5810368328752897,-0.36822429906542054
BBTCL,0.3792868213256908,0.4524974705588937,0.8382076055745059,-0.5384615384615385
NAGAFERT,-0.06962738214351205,0.41858591615782276,-0.1663395242310539,-0.936969696969697
GEECEE,0.10516526610861332,0.49182202535452413,0.21382789034876218,-0.7910553715097016
RACE,0.6270476911983229,0.3627606963064415,1.7285436310570577,-0.22766679231059106
RITCO,0.5464211222417654,0.5395881842628047,1.0126632461166583,-0.4654139995870332
TCLCONS,-0.05939878345109939,0.5840688391769776,-0.10169825792247252,-0.9934123847167325
BALAXI,0.5503104895978215,0.5051947052781972,1.0893037552616078,-0.6758241758241756
PYRAMID,0.05076016124214977,0.4126856692247607,0.12299957334962436,-0.40117416829745534
REMSONSIND,0.317289539920375,0.5731384495258331,0.5536001644678941,-0.6976047904191617
UFO,-0.15006064537620212,0.43025524903216095,-0.3487712136313421,-0.907488287143651
PTL,0.12148632937254944,0.5036546049455902,0.2412096070990428,-0.8530035335689049
INDOBORAX,0.15063126640932878,0.4664022796332478,0.3229642585104357,-0.44367816091954027
MOLDTECH,0.2021024834447549,0.5231161219019256,0.3863434426565911,-0.6158301158301158
MAZDA,0.1962637386290731,0.448546419073998,0.43755502280956765,-0.5549419158255573
MINDTECK,0.16992298008114703,0.5816492786143365,0.2921399309321842,-0.8722444889779557
20MICRONS,0.16748646999910144,0.4968380210942099,0.33710477638212566,-0.7571690054911522
VIKASECO,0.03768527365840857,0.6717191714860968,0.05610272158085721,-0.9646118721461187
ORIENTBELL,0.1579501556924574,0.5457694336073389,0.28940821153809204,-0.8522238163558107
DONEAR,0.10290611132861938,0.5454778161023651,0.18865315562037058,-0.8065217391304342
CAREERP,-0.0377450611645791,0.494192454788607,-0.07637725100583478,-0.918120697935009
INTLCONV,0.050568601178041295,0.4866258098247047,0.10391680867946035,-0.5054375970999488
SHREEPUSHK,0.1645566128547864,0.5082175415958797,0.3237916824713563,-0.8212349397590362
PRITIKAUTO,0.15987732720406944,0.5161683388516335,0.3097387328323218,-0.5307692307692313
